5754625990;38.75091;-9.196192;-0.1605038;0.676331
5754625991;38.75096;-9.196806;-0.1605145;0.6763319
5754625992;38.7508;-9.195546;-0.1604926;0.6763291
5769054381;38.75232;-9.19645;-0.1605083;0.6763555
5769054382;38.7523;-9.196425;-0.1605079;0.6763552
5769054383;38.75229;-9.196393;-0.1605073;0.6763551
5769054384;38.7523;-9.196358;-0.1605067;0.6763552
6203457154;38.75058;-9.19766;-0.1605295;0.6763253
6382387905;38.75074;-9.198615;-0.1605461;0.6763281
6382387906;38.75079;-9.201725;-0.1606004;0.6763288
6382405964;38.75208;-9.205467;-0.1606657;0.6763514
6382405965;38.75216;-9.205655;-0.160669;0.6763529
6382405966;38.75211;-9.205372;-0.1606641;0.676352
6382405967;38.75199;-9.205045;-0.1606583;0.6763498
6382405968;38.75175;-9.204514;-0.1606491;0.6763456
6382405969;38.75169;-9.204356;-0.1606463;0.6763446
6382405970;38.75203;-9.205155;-0.1606603;0.6763506
6382405974;38.75201;-9.205085;-0.160659;0.6763501
6382507862;38.75074;-9.198668;-0.160547;0.6763281
6382507863;38.75069;-9.198177;-0.1605385;0.676327
6382507864;38.75072;-9.198397;-0.1605423;0.6763276
6382507865;38.75064;-9.197907;-0.1605338;0.6763262
6382507866;38.75074;-9.199017;-0.1605531;0.676328
6389629457;38.74571;-9.200541;-0.1605797;0.6762403
6389629466;38.74886;-9.201258;-0.1605922;0.6762951
6389629467;38.74989;-9.203138;-0.1606251;0.6763132
6389755291;38.75013;-9.20313;-0.1606249;0.6763174
6389755293;38.74863;-9.201506;-0.1605966;0.6762912
6389755295;38.7456;-9.200551;-0.1605799;0.6762383
6400760287;38.74921;-9.202749;-0.1606183;0.6763014
6400824775;38.75099;-9.202358;-0.1606115;0.6763324
6400824778;38.75143;-9.20212;-0.1606073;0.67634
6400824985;38.7515;-9.202083;-0.1606066;0.6763412
6400824988;38.7509;-9.20206;-0.1606062;0.6763307
6400834006;38.75158;-9.20388;-0.160638;0.6763427
6400834007;38.75152;-9.203913;-0.1606386;0.6763416
6400834008;38.75175;-9.203794;-0.1606365;0.6763457
6401935218;38.74897;-9.197638;-0.1605291;0.6762971
6412660149;38.74932;-9.197598;-0.1605284;0.6763032
6412684204;38.74779;-9.197757;-0.1605311;0.6762764
6412767337;38.75329;-9.206546;-0.1606845;0.6763725
6412767338;38.75359;-9.20638;-0.1606816;0.6763777
6412767339;38.75373;-9.206294;-0.1606801;0.6763803
6412767340;38.75418;-9.206012;-0.1606752;0.6763881
6412767341;38.75446;-9.205818;-0.1606718;0.676393
6412809990;38.74727;-9.197807;-0.160532;0.6762675
6412810051;38.74976;-9.197549;-0.1605275;0.676311
6412810569;38.74981;-9.194261;-0.1604701;0.6763117
6452984080;38.75417;-9.196489;-0.160509;0.6763879
6452984081;38.75433;-9.196653;-0.1605119;0.6763907
6452995990;38.75398;-9.197457;-0.1605259;0.6763846
6453004971;38.75386;-9.197586;-0.1605282;0.6763825
6453004972;38.75401;-9.197536;-0.1605273;0.6763851
6453004973;38.75397;-9.197543;-0.1605274;0.6763844
6453004974;38.75395;-9.197562;-0.1605278;0.676384
6453004975;38.75393;-9.197572;-0.1605279;0.6763836
6453004976;38.75389;-9.197538;-0.1605273;0.6763831
6453004977;38.75392;-9.197504;-0.1605267;0.6763836
6453004978;38.75394;-9.19748;-0.1605263;0.6763839
6453004979;38.75396;-9.197453;-0.1605258;0.6763842
6453004980;38.75397;-9.197423;-0.1605253;0.6763843
6453004981;38.754;-9.197536;-0.1605273;0.6763849
6453010343;38.749;-9.203046;-0.1606234;0.6762977
